hypocenter_type	quality	year	month	day	hour	minute	second	latitude	longitude	depth	magnitude_1	magnitude_2	region	eventname
SWEM	C	2021	1	17	17	57	36.00	68.5000	-33.5000	10.0	0.0	4.8	EASTERNGREENLAND	202101171757A

SWEM	C	2021	1	20	4	19	44.00	75.7500	-61.2500	10.0	0.0	4.8	BAFFINBAY	202101200419A

SWEM	C	2021	1	20	4	52	32.00	76.5000	-62.5000	10.0	0.0	4.8	WESTERNGREENLAND	202101200452A

SWEM	A	2021	1	20	21	58	32.00	69.2500	-50.2500	10.0	0.0	4.9	WESTERNGREENLAND	202101202158A

SWEM	E	2021	1	28	6	32	56.00	72.2500	-51.2500	10.0	0.0	4.8	WESTERNGREENLAND	202101280632A

SWEM	B	2021	4	6	7	30	40.00	70.7500	-54.7500	10.0	0.0	4.8	WESTERNGREENLAND	202104060730A

SWEM	B	2021	4	6	20	27	12.00	68.7500	-48.7500	10.0	0.0	4.8	WESTERNGREENLAND	202104062027A

SWEM	A	2021	4	30	23	31	28.00	69.2500	-48.7500	10.0	0.0	5.0	WESTERNGREENLAND	202104302331A

SWEM	A	2021	5	4	9	13	28.00	68.7500	-50.7500	10.0	0.0	4.9	WESTERNGREENLAND	202105040913B

SWEM	E	2021	5	4	23	40	24.00	73.2500	-54.7500	10.0	0.0	4.9	WESTERNGREENLAND	202105042340A

SWEM	A	2021	5	8	13	54	48.00	69.2500	-48.7500	10.0	0.0	4.9	WESTERNGREENLAND	202105081354A

SWEM	C	2021	5	8	14	1	4.00	69.7500	-48.7500	10.0	0.0	4.6	WESTERNGREENLAND	202105081401A

SWEM	C	2021	5	8	14	8	8.00	69.2500	-52.7500	10.0	0.0	4.7	WESTERNGREENLAND	202105081408A

SWEM	A	2021	5	14	3	48	0.00	69.2500	-50.2500	10.0	0.0	5.1	WESTERNGREENLAND	202105140348A

SWEM	A	2021	5	15	11	6	32.00	69.2500	-49.7500	10.0	0.0	5.0	WESTERNGREENLAND	202105151106A

SWEM	A	2021	5	26	6	16	8.00	69.2500	-50.2500	10.0	0.0	4.8	WESTERNGREENLAND	202105260616A

SWEM	B	2021	6	1	3	13	4.00	71.0000	-51.0000	10.0	0.0	4.8	WESTERNGREENLAND	202106010313A

SWEM	C	2021	6	2	7	53	36.00	68.5000	-51.5000	10.0	0.0	4.7	WESTERNGREENLAND	202106020753A

SWEM	B	2021	6	4	0	0	0.00	69.0000	-49.0000	10.0	0.0	4.8	WESTERNGREENLAND	202106040000A

SWEM	A	2021	6	17	7	36	24.00	73.2500	-55.7500	10.0	0.0	4.9	WESTERNGREENLAND	202106170736A

SWEM	B	2021	6	23	9	8	0.00	66.5000	-39.5000	10.0	0.0	4.7	EASTERNGREENLAND	202106230908A

SWEM	C	2021	6	25	17	38	0.00	71.7500	-51.2500	10.0	0.0	4.8	WESTERNGREENLAND	202106251738A

SWEM	A	2021	7	4	16	34	0.00	66.5000	-37.5000	10.0	0.0	4.8	EASTERNGREENLAND	202107041634A

SWEM	C	2021	7	5	11	27	4.00	69.7500	-48.2500	10.0	0.0	5.0	WESTERNGREENLAND	202107051127A

SWEM	C	2021	7	6	16	45	4.00	69.0000	-51.0000	10.0	0.0	4.7	WESTERNGREENLAND	202107061645B

SWEM	A	2021	7	16	1	24	0.00	75.5000	-59.5000	10.0	0.0	5.0	WESTERNGREENLAND	202107160124A

SWEM	B	2021	7	16	1	43	4.00	75.5000	-59.5000	10.0	0.0	4.8	WESTERNGREENLAND	202107160143A

SWEM	B	2021	7	22	16	17	20.00	73.5000	-55.5000	10.0	0.0	4.9	WESTERNGREENLAND	202107221617A

SWEM	A	2021	7	23	3	23	44.00	76.2500	-59.2500	10.0	0.0	5.0	WESTERNGREENLAND	202107230323A

SWEM	B	2021	7	26	22	29	28.00	71.0000	-49.0000	10.0	0.0	4.8	WESTERNGREENLAND	202107262229A

SWEM	C	2021	8	1	6	9	52.00	72.0000	-54.0000	10.0	0.0	4.7	WESTERNGREENLAND	202108010609A

SWEM	A	2021	8	17	5	35	20.00	66.5000	-38.5000	10.0	0.0	4.8	EASTERNGREENLAND	202108170535B

SWEQ	B	2021	8	20	22	14	8.00	72.5000	-52.5000	10.0	0.0	4.7	WESTERNGREENLAND	202108202214A

SWEM	B	2021	8	25	10	2	32.00	67.2500	-38.7500	10.0	0.0	4.8	EASTERNGREENLAND	202108251002A

SWEQ	C	2021	8	28	21	3	44.00	71.2500	-50.2500	10.0	0.0	4.7	WESTERNGREENLAND	202108282103A

SWEQ	C	2021	8	30	1	13	4.00	76.2500	-58.7500	10.0	0.0	4.9	WESTERNGREENLAND	202108300113A

SWEM	C	2021	9	6	22	45	20.00	71.0000	-29.0000	10.0	0.0	4.7	EASTERNGREENLAND	202109062245A

SWEM	B	2021	9	12	19	42	32.00	75.2500	-56.2500	10.0	0.0	4.9	WESTERNGREENLAND	202109121942A

SWEM	A	2021	9	17	5	52	48.00	68.7500	-50.2500	10.0	0.0	4.9	WESTERNGREENLAND	202109170552A

SWEQ	C	2021	9	18	12	1	4.00	73.0000	-55.0000	10.0	0.0	4.8	WESTERNGREENLAND	202109181201A

SWEM	A	2021	9	22	7	43	36.00	67.2500	-37.7500	10.0	0.0	4.8	EASTERNGREENLAND	202109220743A

SWEM	A	2021	9	22	8	29	20.00	66.7500	-37.7500	10.0	0.0	4.9	EASTERNGREENLAND	202109220829B

SWEM	B	2021	9	25	16	17	28.00	75.5000	-56.5000	10.0	0.0	4.8	WESTERNGREENLAND	202109251617A

SWEM	E	2021	9	30	12	14	0.00	75.5000	-58.5000	10.0	0.0	4.8	WESTERNGREENLAND	202109301214A

SWEM	B	2021	10	13	9	12	32.00	67.7500	-31.2500	10.0	0.0	4.7	EASTERNGREENLAND	202110130912A

SWEM	B	2021	10	17	16	1	4.00	68.7500	-32.2500	10.0	0.0	4.8	EASTERNGREENLAND	202110171601A

SWEM	B	2021	10	21	17	33	28.00	67.7500	-34.2500	10.0	0.0	4.8	EASTERNGREENLAND	202110211733A

SWEM	A	2021	11	1	5	5	12.00	69.2500	-31.7500	10.0	0.0	4.8	EASTERNGREENLAND	202111010505A

SWEM	B	2021	11	8	0	58	56.00	73.5000	-55.5000	10.0	0.0	5.0	WESTERNGREENLAND	202111080058A

SWEM	E	2021	11	12	20	53	4.00	67.0000	-37.0000	10.0	0.0	4.8	EASTERNGREENLAND	202111122053A

SWEM	A	2021	11	24	13	58	24.00	69.2500	-33.7500	10.0	0.0	4.8	EASTERNGREENLAND	202111241358A

SWEM	E	2021	11	30	21	12	8.00	74.5000	-55.5000	10.0	0.0	4.7	WESTERNGREENLAND	202111302112B

SWEM	A	2021	12	19	7	49	12.00	67.0000	-39.0000	10.0	0.0	4.9	EASTERNGREENLAND	202112190749A

SWEM	C	2022	1	1	17	18	8.00	75.7500	-58.2500	10.0	0.0	4.8	WESTERNGREENLAND	202201011718A

SWEM	B	2022	1	13	11	18	48.00	74.5000	-55.5000	10.0	0.0	4.8	WESTERNGREENLAND	202201131118A

SWEM	C	2022	1	25	21	21	4.00	75.0000	-55.0000	10.0	0.0	4.7	WESTERNGREENLAND	202201252121B

SWEM	B	2022	1	30	18	16	32.00	69.2500	-33.2500	10.0	0.0	4.8	EASTERNGREENLAND	202201301816A

SWEM	A	2022	2	12	2	1	44.00	66.2500	-38.2500	10.0	0.0	4.8	EASTERNGREENLAND	202202120201A

SWEM	A	2022	3	3	7	5	36.00	66.5000	-38.5000	10.0	0.0	4.9	EASTERNGREENLAND	202203030705A

SWEM	A	2022	3	5	5	25	4.00	68.2500	-34.2500	10.0	0.0	4.9	EASTERNGREENLAND	202203050525A

SWEM	A	2022	3	10	15	35	44.00	66.2500	-37.7500	10.0	0.0	4.7	EASTERNGREENLAND	202203101535A

SWEM	A	2022	3	11	9	15	12.00	66.2500	-38.2500	10.0	0.0	4.9	EASTERNGREENLAND	202203110915A

SWEM	E	2022	3	17	15	52	24.00	72.2500	-53.7500	10.0	0.0	4.8	WESTERNGREENLAND	202203171552A

SWEM	E	2022	3	19	16	52	56.00	73.5000	-55.5000	10.0	0.0	4.7	WESTERNGREENLAND	202203191652A

SWEM	A	2022	3	24	14	56	56.00	69.7500	-49.2500	10.0	0.0	4.8	WESTERNGREENLAND	202203241456A

SWEM	A	2022	3	26	9	24	56.00	76.2500	-61.2500	10.0	0.0	4.9	WESTERNGREENLAND	202203260924B

SWEM	B	2022	4	2	22	39	52.00	68.5000	-33.5000	10.0	0.0	4.9	EASTERNGREENLAND	202204022239A

SWEM	B	2022	4	13	6	40	56.00	72.7500	-54.2500	10.0	0.0	5.0	WESTERNGREENLAND	202204130640A

SWEM	C	2022	4	30	12	27	4.00	66.2500	-38.7500	10.0	0.0	4.8	EASTERNGREENLAND	202204301227A

SWEM	C	2022	5	2	18	39	52.00	70.2500	-48.2500	10.0	0.0	4.7	WESTERNGREENLAND	202205021839B

SWEM	C	2022	5	3	22	49	52.00	76.0000	-62.0000	10.0	0.0	4.6	WESTERNGREENLAND	202205032249A

SWEM	A	2022	5	8	17	47	4.00	69.2500	-49.7500	10.0	0.0	4.8	WESTERNGREENLAND	202205081747A

SWEM	C	2022	5	8	21	29	44.00	69.0000	-33.0000	10.0	0.0	4.8	EASTERNGREENLAND	202205082129A

SWEM	A	2022	5	10	3	7	52.00	69.0000	-49.0000	10.0	0.0	4.9	WESTERNGREENLAND	202205100307A

SWEM	A	2022	5	23	5	13	36.00	66.2500	-38.2500	10.0	0.0	4.9	EASTERNGREENLAND	202205230513A

SWEM	C	2022	5	24	9	37	52.00	72.7500	-55.7500	10.0	0.0	4.8	WESTERNGREENLAND	202205240937A

SWEM	A	2022	5	24	9	58	8.00	68.7500	-50.2500	10.0	0.0	4.9	WESTERNGREENLAND	202205240958A

SWEM	A	2022	5	25	7	19	20.00	66.7500	-38.2500	10.0	0.0	4.9	EASTERNGREENLAND	202205250719A

SWEM	B	2022	5	25	9	44	8.00	66.7500	-38.2500	10.0	0.0	4.8	EASTERNGREENLAND	202205250944A

SWEM	B	2022	5	30	15	50	0.00	69.2500	-30.2500	10.0	0.0	4.8	EASTERNGREENLAND	202205301550A

SWEM	C	2022	6	3	4	44	8.00	69.5000	-32.5000	10.0	0.0	4.8	EASTERNGREENLAND	202206030444A

SWEM	B	2022	6	12	18	31	36.00	66.2500	-38.2500	10.0	0.0	4.9	EASTERNGREENLAND	202206121831A

SWEM	A	2022	6	15	8	25	4.00	69.7500	-49.2500	10.0	0.0	5.0	WESTERNGREENLAND	202206150825A

SWEM	C	2022	6	26	7	47	44.00	73.2500	-53.2500	10.0	0.0	4.7	WESTERNGREENLAND	202206260747A

SWEM	A	2022	6	27	11	52	56.00	69.0000	-49.0000	10.0	0.0	4.9	WESTERNGREENLAND	202206271152A

SWEM	C	2022	6	29	5	42	48.00	73.2500	-56.2500	10.0	0.0	4.7	WESTERNGREENLAND	202206290542A

SWEM	C	2022	6	29	14	32	0.00	69.0000	-33.0000	10.0	0.0	4.7	EASTERNGREENLAND	202206291432A

SWEM	A	2022	7	1	1	57	12.00	71.5000	-51.5000	10.0	0.0	4.8	WESTERNGREENLAND	202207010157A

SWEM	C	2022	7	9	7	15	52.00	79.0000	-25.0000	10.0	0.0	4.7	EASTERNGREENLAND	202207090715A

SWEM	C	2022	7	9	13	37	28.00	69.0000	-49.0000	10.0	0.0	4.6	WESTERNGREENLAND	202207091337A

SWEM	B	2022	7	10	18	7	52.00	78.5000	-21.5000	10.0	0.0	4.7	EASTERNGREENLAND	202207101807A

SWEM	A	2022	7	15	8	31	4.00	66.2500	-38.7500	10.0	0.0	4.9	EASTERNGREENLAND	202207150831A

SWEM	C	2022	7	18	20	52	8.00	66.5000	-38.5000	10.0	0.0	5.0	EASTERNGREENLAND	202207182052A

SWEQ	B	2022	7	20	8	42	16.00	71.5000	-60.5000	10.0	0.0	5.0	BAFFINBAY	202207200842B

SWEM	B	2022	7	20	8	42	24.00	73.7500	-46.2500	10.0	0.0	5.0	WESTERNGREENLAND	202207200842A

SWEM	A	2022	7	22	13	33	12.00	69.2500	-49.2500	10.0	0.0	4.8	WESTERNGREENLAND	202207221333A

SWEM	C	2022	7	28	12	8	32.00	70.5000	-51.5000	10.0	0.0	4.7	WESTERNGREENLAND	202207281208A

SWEM	A	2022	7	28	12	22	56.00	69.2500	-48.7500	10.0	0.0	4.8	WESTERNGREENLAND	202207281222A

SWEM	A	2022	7	29	14	29	28.00	65.7500	-37.7500	10.0	0.0	4.8	EASTERNGREENLAND	202207291429A

SWEM	B	2022	8	2	1	16	48.00	72.2500	-52.7500	10.0	0.0	4.8	WESTERNGREENLAND	202208020116A

SWEM	A	2022	8	6	3	5	20.00	69.5000	-48.5000	10.0	0.0	5.0	WESTERNGREENLAND	202208060305A

SWEM	B	2022	8	8	1	49	28.00	76.2500	-58.7500	10.0	0.0	4.8	WESTERNGREENLAND	202208080149A

SWEM	A	2022	8	15	14	54	32.00	75.2500	-61.2500	10.0	0.0	5.1	BAFFINBAY	202208151454A

SWEM	C	2022	9	19	11	8	32.00	70.5000	-57.5000	10.0	0.0	4.9	BAFFINBAY	202209191108B

SWEM	B	2022	9	23	13	37	28.00	66.2500	-37.7500	10.0	0.0	4.9	EASTERNGREENLAND	202209231337A

SWEQ	C	2022	9	26	4	47	4.00	73.7500	-54.7500	10.0	0.0	4.8	WESTERNGREENLAND	202209260447A

SWEM	B	2022	9	27	16	12	40.00	66.2500	-38.2500	10.0	0.0	4.8	EASTERNGREENLAND	202209271612B

SWEM	A	2022	10	1	10	45	4.00	66.5000	-38.5000	10.0	0.0	4.7	EASTERNGREENLAND	202210011045A

SWEM	A	2022	10	3	8	12	0.00	69.5000	-49.5000	10.0	0.0	5.0	WESTERNGREENLAND	202210030812A

SWEM	B	2022	10	12	1	43	28.00	69.2500	-49.2500	10.0	0.0	4.7	WESTERNGREENLAND	202210120143A

SWEQ	B	2022	10	12	8	46	56.00	66.2500	-38.2500	10.0	0.0	4.7	EASTERNGREENLAND	202210120846A

SWEQ	C	2022	10	19	23	16	8.00	68.5000	-33.5000	10.0	0.0	4.8	EASTERNGREENLAND	202210192316A

SWEM	A	2022	10	21	17	42	32.00	76.2500	-58.7500	10.0	0.0	4.8	WESTERNGREENLAND	202210211742A

SWEM	B	2022	10	22	0	32	48.00	75.5000	-57.5000	10.0	0.0	4.9	WESTERNGREENLAND	202210220032A

SWEM	B	2022	10	31	2	4	40.00	68.7500	-33.7500	10.0	0.0	4.8	EASTERNGREENLAND	202210310204A

SWEM	B	2022	11	8	6	13	52.00	72.7500	-54.2500	10.0	0.0	5.0	WESTERNGREENLAND	202211080613A

SWEM	C	2022	11	8	6	24	48.00	72.2500	-49.2500	10.0	0.0	4.8	WESTERNGREENLAND	202211080624A

SWEQ	C	2022	12	7	13	12	24.00	68.5000	-33.5000	10.0	0.0	4.7	EASTERNGREENLAND	202212071312A

SWEM	C	2022	12	12	1	27	12.00	67.0000	-35.0000	10.0	0.0	4.7	EASTERNGREENLAND	202212120127A

SWEM	B	2022	12	13	6	39	4.00	73.7500	-55.7500	10.0	0.0	4.7	WESTERNGREENLAND	202212130639A

SWEM	A	2022	12	17	11	36	32.00	66.2500	-38.2500	10.0	0.0	4.7	EASTERNGREENLAND	202212171136A

SWEM	A	2022	12	17	23	7	4.00	75.0000	-57.0000	10.0	0.0	4.9	WESTERNGREENLAND	202212172307A

SWEM	C	2022	12	24	6	46	40.00	68.0000	-34.0000	10.0	0.0	4.8	EASTERNGREENLAND	202212240646B

SWEM	A	2022	12	27	9	33	28.00	66.7500	-38.2500	10.0	0.0	4.9	EASTERNGREENLAND	202212270933A

SWEM	C	2023	1	6	19	12	56.00	73.2500	-56.2500	10.0	0.0	4.8	WESTERNGREENLAND	202301061912A

SWEM	B	2023	1	8	0	28	16.00	68.7500	-33.2500	10.0	0.0	4.9	EASTERNGREENLAND	202301080028A

SWEM	A	2023	1	17	8	54	48.00	73.5000	-55.5000	10.0	0.0	4.9	WESTERNGREENLAND	202301170854A

SWEM	B	2023	1	23	18	8	8.00	75.7500	-61.7500	10.0	0.0	5.0	BAFFINBAY	202301231808A

SWEM	C	2023	1	27	11	53	28.00	74.5000	-55.5000	10.0	0.0	4.7	WESTERNGREENLAND	202301271153A

SWEM	C	2023	3	30	10	18	40.00	73.2500	-55.2500	10.0	0.0	4.8	WESTERNGREENLAND	202303301018A

SWEQ	B	2023	4	27	2	50	0.00	69.7500	-50.2500	10.0	0.0	4.7	WESTERNGREENLAND	202304270250A

SWEM	B	2023	5	2	5	31	44.00	69.5000	-50.5000	10.0	0.0	4.8	WESTERNGREENLAND	202305020531A

SWEM	A	2023	5	7	1	25	44.00	73.2500	-54.2500	10.0	0.0	4.8	WESTERNGREENLAND	202305070125A

SWEM	C	2023	5	24	4	3	28.00	69.7500	-49.2500	10.0	0.0	4.9	WESTERNGREENLAND	202305240403A

SWEM	A	2023	6	19	5	54	56.00	69.2500	-48.2500	10.0	0.0	5.0	WESTERNGREENLAND	202306190554A

SWEM	E	2023	6	23	19	43	36.00	76.0000	-62.0000	10.0	0.0	4.8	WESTERNGREENLAND	202306231943A

SWEQ	B	2023	7	3	9	37	44.00	72.5000	-51.5000	10.0	0.0	4.8	WESTERNGREENLAND	202307030937B

SWEM	B	2023	7	3	9	38	16.00	70.7500	-50.2500	10.0	0.0	4.8	WESTERNGREENLAND	202307030938A

SWEM	A	2023	7	5	2	15	52.00	69.2500	-50.2500	10.0	0.0	4.8	WESTERNGREENLAND	202307050215A

SWEM	A	2023	7	11	9	52	16.00	76.5000	-62.5000	10.0	0.0	4.8	WESTERNGREENLAND	202307110952B

SWEM	B	2023	7	19	18	24	16.00	69.7500	-48.2500	10.0	0.0	4.8	WESTERNGREENLAND	202307191824A

SWEM	C	2023	7	29	16	12	56.00	74.5000	-58.5000	10.0	0.0	4.6	BAFFINBAY	202307291612A

SWEM	C	2023	8	3	0	27	36.00	72.5000	-54.5000	10.0	0.0	4.9	WESTERNGREENLAND	202308030027A

SWEM	A	2023	8	15	14	17	52.00	70.7500	-53.7500	10.0	0.0	4.8	WESTERNGREENLAND	202308151417A

SWEM	A	2023	8	21	18	4	8.00	75.5000	-58.5000	10.0	0.0	4.7	WESTERNGREENLAND	202308211804A

SWEM	B	2023	8	24	14	36	48.00	68.5000	-49.5000	10.0	0.0	4.7	WESTERNGREENLAND	202308241436A

SWEM	C	2023	8	26	5	22	16.00	71.7500	-28.2500	10.0	0.0	4.6	EASTERNGREENLAND	202308260522B

SWEM	C	2023	8	26	5	32	8.00	71.7500	-27.7500	10.0	0.0	4.7	EASTERNGREENLAND	202308260532A

SWEM	B	2023	8	28	7	22	24.00	76.2500	-58.7500	10.0	0.0	4.7	WESTERNGREENLAND	202308280722A

SWEM	B	2023	8	31	12	58	8.00	63.2500	-43.2500	10.0	0.0	4.7	WESTERNGREENLAND	202308311258A

SWEM	B	2023	9	22	11	58	40.00	68.7500	-48.7500	10.0	0.0	4.8	WESTERNGREENLAND	202309221158A

SWEQ	C	2023	10	5	18	43	4.00	75.5000	-58.5000	10.0	0.0	4.7	WESTERNGREENLAND	202310051843B

SWEQ	C	2023	10	6	21	39	28.00	73.2500	-54.7500	10.0	0.0	4.9	WESTERNGREENLAND	202310062139A

SWEM	C	2023	11	11	5	20	24.00	73.0000	-55.0000	10.0	0.0	4.8	WESTERNGREENLAND	202311110520A

SWEM	B	2023	11	20	16	43	36.00	76.0000	-62.0000	10.0	0.0	5.0	WESTERNGREENLAND	202311201643A

SWEM	A	2023	11	20	16	48	40.00	76.2500	-61.2500	10.0	0.0	5.0	WESTERNGREENLAND	202311201648A

SWEM	C	2023	11	24	2	52	56.00	65.5000	-40.5000	10.0	0.0	4.7	WESTERNGREENLAND	202311240252A

SWEM	B	2023	12	24	7	47	20.00	69.2500	-48.2500	10.0	0.0	4.7	WESTERNGREENLAND	202312240747A
